cond,kind,alpha,bt_version,ckpt,budget,train_seed,opponent,seed,side,score,win,draw,loss,outcome,duration,damage_dealt,damage_taken,wez_time,surv_time,viol_deck,viol_over_g,viol_sep,mean_es
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10037,0,0.0,0,0,1,gun_kill,24.150000000000208,0.0,100.0,0.0,24.150000000000208,0.0,0.3,0.0,5431.9323749355035
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10037,1,1.0,1,0,0,timeout,120.19999999999531,51.25,0.0,2.0500000000000007,120.19999999999531,0.0,0.050748752079866885,0.006239600665557404,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10038,0,0.0,0,0,1,timeout,120.19999999999531,0.0,25.0,0.0,120.19999999999531,0.0,0.021630615640599003,0.0,7098.845969169108
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10038,1,1.0,1,0,0,timeout,120.19999999999531,13.75,0.0,0.5499999999999999,120.19999999999531,0.0,0.021214642262895173,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10039,0,1.0,1,0,0,timeout,120.19999999999531,10.0,0.0,0.39999999999999997,120.19999999999531,0.0,0.015806988352745424,0.005823627287853577,3896.86337573089
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10039,1,0.0,0,0,1,gun_kill,49.24999999999934,0.0,100.0,0.0,49.24999999999934,0.0,0.039634146341463415,0.026422764227642278,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10040,0,0.0,0,0,1,timeout,120.19999999999531,0.0,88.75,0.0,120.19999999999531,0.0,0.0,0.009151414309484194,6381.032003505975
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10040,1,1.0,1,0,0,timeout,120.19999999999531,25.0,0.0,1.0000000000000002,120.19999999999531,0.0,0.0,0.0066555740432612314,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10041,0,0.5,0,1,0,collision,8.04999999999998,0.0,0.0,0.0,8.04999999999998,0.0,0.2375,0.05,4935.885909859966
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10041,1,0.0,0,0,1,timeout,120.19999999999531,0.0,3.75,0.0,120.19999999999531,0.0,0.014559068219633943,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10042,0,0.0,0,0,1,timeout,120.19999999999531,0.0,3.75,0.0,120.19999999999531,0.0,0.042429284525790346,0.0,6406.339182596949
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10042,1,0.5,0,1,0,collision,6.749999999999984,0.0,0.0,0.0,6.749999999999984,0.0,0.7954545454545454,0.06060606060606061,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10043,0,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.0,0.0,5313.309647803412
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10043,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.0,0.0066555740432612314,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10044,0,0.0,0,0,1,timeout,120.19999999999531,0.0,28.75,0.0,120.19999999999531,0.0,0.0,0.0,6383.489246453985
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10044,1,1.0,1,0,0,timeout,120.19999999999531,2.5,0.0,0.1,120.19999999999531,0.0,0.0,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10045,0,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.03286189683860233,0.0,7092.302423325372
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10045,1,1.0,1,0,0,timeout,120.19999999999531,3.75,0.0,0.15000000000000002,120.19999999999531,0.0,0.032029950083194675,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10046,0,0.0,0,0,1,gun_kill,77.14999999999776,0.0,100.0,0.0,77.14999999999776,0.0,0.13116883116883116,0.0,6008.879111090519
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10046,1,1.0,1,0,0,timeout,120.19999999999531,7.5,0.0,0.3,120.19999999999531,0.0,0.06738768718801996,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10047,0,0.0,0,0,1,timeout,120.19999999999531,0.0,3.75,0.0,120.19999999999531,0.0,0.007903494176372712,0.012063227953410981,5276.953205415968
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10047,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.008735440931780365,0.004991680532445923,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10048,0,0.0,0,0,1,gun_kill,17.550000000000114,0.0,100.0,0.0,17.550000000000114,0.0,0.1752873563218391,0.0,4835.556685250564
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10048,1,1.0,1,0,0,gun_kill,31.850000000000318,100.0,0.0,3.999999999999994,31.850000000000318,0.0,0.0959119496855346,0.0,
