cond,opponent,n_seeds,score,score_lo,score_hi,pure_winrate,draw_rate,wez_time,damage,surv_time,viol_deck,viol_over_g,viol_total
RL-s14-b200-a1.00,BT-v2,100,0.6275,0.5296745432382552,0.7158921147189632,0.7256637168141593,0.435,0.8737499999999996,21.84375,112.89499999999569,0.02572424592610581,0.03294909134936368,0.07406639971413018
RL-s4-b200-a1.00,BT-v2,100,0.6275,0.5296745432382552,0.7158921147189632,0.6783216783216783,0.285,0.9129999999999996,22.825,109.80124999999589,0.08220833978531378,0.04279089582250238,0.14241551059835308
RL-s14-b300-a1.00,BT-v2,100,0.625,0.52714634179232,0.7136052836559336,0.6953125,0.36,0.5287499999999998,13.21875,111.77949999999575,0.07819957566022123,0.08705379714708576,0.1745484729439793
HYB-s18-b200-a0.75,BT-v2,100,0.6225,0.5246206815768958,0.7113159113623928,0.7168141592920354,0.435,0.27949999999999997,6.9875,111.99574999999568,0.0,0.04075286929729596,0.049605637612376595
HYB-s5-b100-a0.50,BT-v2,100,0.6225,0.5246206815768958,0.7113159113623928,0.7207207207207207,0.445,0.3364999999999999,8.4125,111.50374999999572,0.0497151187797091,0.036579329139743065,0.09869932693667792
HYB-s10-b100-a0.75,BT-v2,100,0.6175,0.5195769465437079,0.7067295813776505,0.7043478260869566,0.425,0.35374999999999984,8.84375,115.84024999999552,0.044230149393863646,0.030538852587532413,0.08019038251063929
HYB-s12-b100-a0.75,BT-v2,100,0.6175,0.5195769465437079,0.7067295813776505,0.7238095238095238,0.475,0.4237499999999998,10.59375,114.4622499999956,0.0009983361064891845,0.0328977534254849,0.042527338523198115
HYB-s14-b100-a0.75,BT-v2,100,0.6175,0.5195769465437079,0.7067295813776505,0.7373737373737373,0.505,0.9164999999999992,22.9125,109.16299999999588,0.005413674577458619,0.033712355070576946,0.05196434572590245
HYB-s9-b200-a0.75,BT-v2,100,0.6175,0.5195769465437079,0.7067295813776505,0.7043478260869566,0.425,0.3632499999999998,9.08125,111.02849999999573,0.0013602329450915118,0.043977934643614595,0.056060511981121344
HYB-s10-b200-a0.50,BT-v2,100,0.615,0.5170588532089492,0.704432642203444,0.7254901960784313,0.49,0.3792499999999998,9.48125,104.29199999999604,0.0,0.04345648481019702,0.05216174197728738
RL-s19-b200-a1.00,BT-v2,100,0.615,0.5170588532089492,0.704432642203444,0.6575342465753424,0.27,0.434,10.85,115.23374999999557,0.0,0.028568968098642494,0.033333658926237006
HYB-s14-b300-a0.50,BT-v2,100,0.6125,0.5145432640626598,0.7021331988407684,0.7064220183486238,0.455,0.2985,7.4625,111.6277499999957,0.0675520756554021,0.04544362170871943,0.12069933657160993
HYB-s16-b300-a0.50,BT-v2,100,0.6125,0.5145432640626598,0.7021331988407684,0.7142857142857143,0.475,0.39024999999999976,9.75625,109.12174999999583,0.019767818085448977,0.03838952528271979,0.06440879654844531
HYB-s7-b300-a0.75,BT-v2,100,0.6125,0.5145432640626598,0.7021331988407684,0.7184466019417476,0.485,0.26849999999999996,6.7125,113.56399999999562,0.0074646422628951705,0.034707164904942994,0.048194369733006906
RL-s12-b100-a1.00,BT-v2,100,0.6125,0.5145432640626598,0.7021331988407684,0.7227722772277227,0.495,0.3859999999999999,9.65,112.28199999999569,0.0,0.03708783505544018,0.046497408410095045
HYB-s4-b300-a0.50,BT-v2,100,0.61,0.5120301704584074,0.6998312599360558,0.7115384615384616,0.48,0.3889999999999998,9.725,106.73799999999588,0.008791597337770378,0.053757870010398376,0.0752388265047354
HYB-s14-b200-a0.75,BT-v2,100,0.605,0.5070114364769895,0.6952199288995434,0.7282608695652174,0.54,0.8994999999999994,22.4875,107.56099999999599,0.01984890392509579,0.032926996428981,0.0686941281717564
HYB-s6-b300-a0.50,BT-v2,100,0.6025,0.5045057799831045,0.6929105528844635,0.7252747252747253,0.545,0.2894999999999999,7.2375,109.77774999999576,0.0005615640599001661,0.045486000445347854,0.05545057230119946
HYB-s0-b300-a0.50,BT-v2,100,0.6,0.5020025867910617,0.6905987135675411,0.7222222222222222,0.55,0.23649999999999996,5.9125,108.96824999999579,0.006131447587354406,0.043359688246713525,0.05731653864796318
RL-s18-b200-a1.00,BT-v2,100,0.6,0.5020025867910617,0.6905987135675411,0.6612903225806451,0.38,0.34874999999999995,8.71875,116.09799999999552,0.0,0.02991507227421207,0.0365492062631727
HYB-s1-b200-a0.50,BT-v2,100,0.5975,0.49950184941030157,0.6882844184393363,0.6756756756756757,0.445,0.35699999999999976,8.925,109.15149999999583,0.04928701443962238,0.036448407364047905,0.09876358978235392
HYB-s11-b100-a0.75,BT-v2,100,0.5975,0.49950184941030157,0.6882844184393363,0.6857142857142857,0.475,0.2595,6.4875,114.85124999999555,0.00158485856905158,0.0349228660903198,0.04474171654559284
HYB-s4-b100-a0.75,BT-v2,100,0.5975,0.49950184941030157,0.6882844184393363,0.7096774193548387,0.535,0.2927499999999999,7.31875,112.30599999999569,0.017619630998483345,0.03533382678061897,0.06115382153474139
HYB-s18-b100-a0.75,BT-v2,100,0.595,0.49700356057171347,0.6859676747689591,0.6826923076923077,0.48,0.6912499999999996,17.28125,108.77324999999585,0.024888656805679737,0.040871255776249796,0.08143482720215461
HYB-s2-b300-a0.50,BT-v2,100,0.595,0.49700356057171347,0.6859676747689591,0.7111111111111111,0.55,0.3229999999999999,8.075,100.24174999999617,0.002283693843594009,0.05551731698845651,0.0690482466953847
HYB-s13-b100-a0.50,BT-v2,100,0.59,0.4920143005341077,0.6813268697886348,0.7045454545454546,0.56,0.25275,6.31875,108.19774999999584,0.0004554908485856905,0.0429487700594367,0.05480439861779601
HYB-s13-b200-a0.50,BT-v2,100,0.59,0.4920143005341077,0.6813268697886348,0.6914893617021277,0.53,0.24124999999999994,6.03125,109.56524999999577,0.0,0.04066874572770882,0.04863280001828946
RL-s18-b300-a1.00,BT-v2,100,0.59,0.4920143005341077,0.6813268697886348,0.6323529411764706,0.32,0.5179999999999999,12.95,112.04724999999571,0.0,0.03356572128055967,0.04094794016154339
HYB-s1-b100-a0.75,BT-v2,100,0.5875,0.48952331587786335,0.6790028219359142,0.6521739130434783,0.425,0.4634999999999998,11.5875,112.10774999999569,0.04735296880761425,0.037658058935417266,0.10045289848527533
HYB-s10-b300-a0.25,BT-v2,100,0.5825,0.4845486052278502,0.6743474675679972,0.6542056074766355,0.465,0.4664999999999999,11.6625,106.01199999999596,0.043241278604553936,0.04129458732774691,0.10061123543714352
HYB-s12-b300-a0.50,BT-v2,100,0.5825,0.4845486052278502,0.6743474675679972,0.6601941747572816,0.485,0.3982499999999999,9.95625,107.3479999999959,0.004654742096505821,0.03981147062558292,0.060726459221539436
SHD-s19-b300,BT-v2,100,0.5825,0.4845486052278502,0.6743474675679972,0.6222222222222222,0.325,0.34324999999999994,8.58125,110.34499999999578,0.0,0.0,0.009260239927313852
