opponent,cond_a,cond_b,mean_a,mean_b,diff,n,p_raw,p_holm,significant
BT-v2,HYB-s0-b400-a0.50,RL-s0-b250-a1.00,0.37,0.385,-0.015000000000000013,100,0.5169598433016382,1.0,False
BT-v2,HYB-s0-b400-a0.50,RL-s0-b400-a1.00,0.37,0.37,0.0,100,0.8141870282099682,1.0,False
BT-v2,HYB-s0-b400-a0.75,RL-s0-b100-a1.00,0.385,0.385,0.0,100,0.7697965212230984,1.0,False
BT-v2,HYB-s0-b400-a0.75,RL-s0-b250-a1.00,0.385,0.385,0.0,100,0.7697965212230984,1.0,False
BT-v2,HYB-s0-b400-a0.75,RL-s0-b400-a1.00,0.385,0.37,0.015000000000000013,100,0.4819694546944384,1.0,False
BT-v2,RL-s0-b100-a1.00,RL-s0-b250-a1.00,0.385,0.385,0.0,100,1.0,1.0,False
BT-v2,RL-s0-b100-a1.00,RL-s0-b400-a1.00,0.385,0.37,0.015000000000000013,100,0.2681706871797592,1.0,False
BT-v2,RL-s0-b250-a1.00,RL-s0-b400-a1.00,0.385,0.37,0.015000000000000013,100,0.2594628026925818,1.0,False
BT-v3,BT-v1,BT-v2,0.2625,0.6625,-0.39999999999999997,100,1.0662873368693395e-17,2.1645632938447594e-15,True
BT-v3,BT-v1,BT-v3,0.2625,0.5,-0.2375,100,1.9503848138367377e-15,3.881265779535108e-13,True
BT-v3,BT-v1,HYB-s0-b100-a0.25,0.2625,0.115,0.14750000000000002,100,2.222144040012881e-08,2.9998944540173894e-06,True
BT-v3,BT-v1,HYB-s0-b100-a0.50,0.2625,0.2775,-0.015000000000000013,100,0.3589997525825105,1.0,False
BT-v3,BT-v1,HYB-s0-b100-a0.75,0.2625,0.385,-0.1225,100,1.102501307971122e-05,0.0011466013602899668,True
BT-v3,BT-v1,HYB-s0-b250-a0.25,0.2625,0.175,0.08750000000000002,100,0.001196387758921385,0.09212185743694665,False
