opponent,cond_a,cond_b,mean_a,mean_b,diff,n,p_raw,p_holm,significant
BT-v2,HYB-s0-b300-a0.25,RL-s0-b200-a1.00,0.53,0.6625,-0.13249999999999995,100,6.450843408166741e-06,0.0014062838629803496,True
BT-v2,HYB-s0-b300-a0.25,RL-s0-b300-a1.00,0.53,0.72,-0.18999999999999995,100,4.062808157891802e-10,1.0807069699992194e-07,True
BT-v2,HYB-s0-b300-a0.50,HYB-s0-b300-a0.75,0.6,0.7025,-0.10250000000000004,100,4.3220469609426354e-05,0.008860196269932402,True
BT-v2,HYB-s0-b300-a0.50,RL-s0-b0-a1.00,0.6,0.4375,0.16249999999999998,100,2.7315886405285846e-07,6.391917418836888e-05,True
BT-v2,HYB-s0-b300-a0.50,RL-s0-b100-a1.00,0.6,0.45,0.14999999999999997,100,2.6307734560090106e-05,0.005577239726739102,True
BT-v2,HYB-s0-b300-a0.50,RL-s0-b200-a1.00,0.6,0.6625,-0.0625,100,0.02056910914095349,1.0,False
BT-v2,HYB-s0-b300-a0.50,RL-s0-b300-a1.00,0.6,0.72,-0.12,100,5.9518797727073475e-06,0.0013034616702229092,True
BT-v2,HYB-s0-b300-a0.75,RL-s0-b0-a1.00,0.7025,0.4375,0.265,100,1.077458138572699e-12,3.0168827880035574e-10,True
BT-v2,HYB-s0-b300-a0.75,RL-s0-b100-a1.00,0.7025,0.45,0.2525,100,8.739828572761792e-10,2.2810952574908277e-07,True
BT-v2,HYB-s0-b300-a0.75,RL-s0-b200-a1.00,0.7025,0.6625,0.040000000000000036,100,0.06211074947680908,1.0,False
BT-v2,HYB-s0-b300-a0.75,RL-s0-b300-a1.00,0.7025,0.72,-0.01749999999999996,100,0.39161582773666404,1.0,False
BT-v2,RL-s0-b0-a1.00,RL-s0-b100-a1.00,0.4375,0.45,-0.012500000000000011,100,0.756993974006152,1.0,False
BT-v2,RL-s0-b0-a1.00,RL-s0-b200-a1.00,0.4375,0.6625,-0.22499999999999998,100,4.919648263886611e-10,1.2987871416660653e-07,True
BT-v2,RL-s0-b0-a1.00,RL-s0-b300-a1.00,0.4375,0.72,-0.2825,100,1.5091872861312536e-12,4.2106325283061975e-10,True
BT-v2,RL-s0-b100-a1.00,RL-s0-b200-a1.00,0.45,0.6625,-0.21249999999999997,100,5.202007117562118e-08,1.2607102282192835e-05,True
BT-v2,RL-s0-b100-a1.00,RL-s0-b300-a1.00,0.45,0.72,-0.26999999999999996,100,1.9432731115846225e-11,5.2662701323943274e-09,True
BT-v2,RL-s0-b200-a1.00,RL-s0-b300-a1.00,0.6625,0.72,-0.057499999999999996,100,0.008276938078383896,1.0,False
BT-v3,BT-v1,BT-v2,0.2325,0.8425,-0.61,100,2.724716544573642e-18,9.264036251550383e-16,True
BT-v3,BT-v1,BT-v3,0.2325,0.5,-0.26749999999999996,100,9.017204491823712e-16,2.7141785520389374e-13,True
BT-v3,BT-v1,HYB-s0-b0-a0.25,0.2325,0.83,-0.5974999999999999,100,5.667278413946544e-18,1.8815364334302524e-15,True
BT-v3,BT-v1,HYB-s0-b0-a0.50,0.2325,0.8275,-0.595,100,5.010595976880047e-18,1.6735390562779355e-15,True
BT-v3,BT-v1,HYB-s0-b0-a0.75,0.2325,0.8075,-0.575,100,2.6069743799853723e-17,8.368387759753045e-15,True
BT-v3,BT-v1,HYB-s0-b100-a0.25,0.2325,0.8325,-0.6,100,4.4548391630369014e-18,1.4968259587803988e-15,True
BT-v3,BT-v1,HYB-s0-b100-a0.50,0.2325,0.7875,-0.5549999999999999,100,3.993695051214259e-18,1.3458752322592053e-15,True
BT-v3,BT-v1,HYB-s0-b100-a0.75,0.2325,0.805,-0.5725,100,1.0899149621861631e-17,3.54222362710503e-15,True
BT-v3,BT-v1,HYB-s0-b200-a0.25,0.2325,0.7175,-0.485,100,3.596145546711432e-17,1.1507665749476583e-14,True
BT-v3,BT-v1,HYB-s0-b200-a0.50,0.2325,0.7,-0.4674999999999999,100,2.7435509711632187e-18,9.30063779224331e-16,True
BT-v3,BT-v1,HYB-s0-b200-a0.75,0.2325,0.7525,-0.5199999999999999,100,6.543310174218538e-18,2.1527490473178992e-15,True
BT-v3,BT-v1,HYB-s0-b300-a0.25,0.2325,0.7475,-0.515,100,4.9172014771087445e-18,1.6472624948314293e-15,True
BT-v3,BT-v1,HYB-s0-b300-a0.50,0.2325,0.6425,-0.4099999999999999,100,5.538496304459105e-17,1.739087839600159e-14,True
